0.435 -1.3573813115960964 0.4406861749235456
0.4351 -1.3585217447000653 0.44365719533044984
0.4352 -1.3596644607294968 0.4466283424962154
0.4353 -1.3608093948016222 0.4495993465143393
0.4354 -1.3619564813273468 0.4525699322395604
0.4355 -1.363105653937405 0.45553981917718595
0.4356 -1.3642568454103086 0.4585087213921094
0.4357 -1.3654099876024257 0.4614763474382137
0.4358 -1.3665650113804866 0.46444240030877176
0.4359 -1.3677218465568266 0.4674065774083858
0.436 -1.3688804218276645 0.4703685705469159
0.4361 -1.3700406647146846 0.4733280659557777
0.4362 -1.3712025015102152 0.47628474432689694
0.4363 -1.372365857226249 0.47923828087452686
0.4364 -1.3735306555475526 0.48218834542004924
0.4365 -1.3746968187891178 0.4851346024997939
0.4366 -1.3758642678581428 0.4880767114958205
0.4367 -1.3770329222207789 0.49101432678952817
0.4368 -1.3782026998738068 0.49394709793786334
0.4369 -1.3793735173214217 0.4968746698718165
0.437 -1.3805452895572898 0.49979668311681413
0.4371 -1.3817179300519902 0.5027127740345242
0.4372 -1.3828913507459788 0.5056225750855178
0.4373 -1.384065462048161 0.5085257151121467
0.4374 -1.385240172840152 0.5114218196409207
0.4375 -1.386415390486286 0.5143105112035925
0.4376 -1.387591020849406 0.5171914096760893
0.4377 -1.3887669683124555 0.5200641326343582
0.4378 -1.3899431358058651 0.5229282957261303
0.4379 -1.391119424840713 0.5257835130575461
0.438 -1.3922957355476022 0.5286293975935272
0.4381 -1.3934719667212025 0.5314655615707278
0.4382 -1.3946480158703582 0.5342916169218503
0.4383 -1.3958237792736556 0.5371071757100679
0.4384 -1.3969991520403235 0.5399118505722508
0.4385 -1.398174028176314 0.5427052551696734
0.4386 -1.3993483006553973 0.5454870046448388
0.4387 -1.4005218614950845 0.5482567160830379
0.4388 -1.4016946018371652 0.5510140089772482
0.4389 -1.402866412032648 0.5537585056949611
0.439 -1.4040371817308512 0.5564898319455204
0.4391 -1.4052067999723943 0.5592076172465573
0.4392 -1.406375155285816 0.5619114953881137
0.4393 -1.4075421357875424 0.5646011048930543
0.4394 -1.4087076292848848 0.5672760894723827
0.4395 -1.4098715233817853 0.5699360984741121
0.4396 -1.41103370558697 0.5725807873243487
0.4397 -1.4121940634241859 0.5752098179593014
0.4398 -1.4133524845441898 0.5778228592469523
0.4399 -1.414508856838136 0.5804195873971775
0.44 -1.415663068552022 0.5829996863591486
0.4401 -1.416815008401839 0.5855628482049056
0.4402 -1.4179645656890678 0.5881087734980368
0.4403 -1.4191116304161735 0.5906371716464774
0.4404 -1.42025609340174 0.5931477612384893
0.4405 -1.421397846394896 0.5956402703609581
0.4406 -1.4225367821886816 0.5981144368992136
0.4407 -1.423672794732022 0.6005700088176519
0.4408 -1.4248057792399593 0.6030067444205083
0.4409 -1.4259356323018328 0.605424412592215
0.441 -1.4270622519870757 0.6078227930168462
0.4411 -1.4281855379483286 0.6102016763762361
0.4412 -1.4293053915215743 0.6125608645264353
0.4413 -1.4304217158230117 0.6149001706522471
0.4414 -1.4315344158423984 0.6172194193996648
0.4415 -1.4326433985326152 0.6195184469861127
0.4416 -1.433748572895212 0.6217971012884638
0.4417 -1.4348498500617108 0.6240552419088871
0.4418 -1.4359471433704787 0.6262927402186548
0.4419 -1.4370403684389654 0.6285094793800985
0.442 -1.438129443231156 0.6307053543469902
0.4421 -1.4392142881200878 0.632880271843676
0.4422 -1.4402948259452963 0.6350341503233607
0.4423 -1.4413709820650942 0.6371669199060029
0.4424 -1.4424426844035863 0.639278522296332
0.4425 -1.443509863492353 0.6413689106825579
0.4426 -1.444572452506756 0.6434380496163916
0.4427 -1.4456303872968315 0.6454859148750376
0.4428 -1.4466836064127622 0.6475124933058665
0.4429 -1.4477320511249383 0.6495177826545129
0.443 -1.4487756654386248 0.6515017913771706
0.4431 -1.449814396103287 0.6534645384379
0.4432 -1.4508481926166292 0.6554060530917736
0.4433 -1.45187700722343 0.6573263746547202
0.4434 -1.4529007949092518 0.6592255522609329
0.4435 -1.4539195133891556 0.6611036446087333
0.4436 -1.4549331230915172 0.662960719695781
0.4437 -1.4559415871371018 0.6647968545445333
0.4438 -1.4569448713135251 0.6666121349188534
0.4439 -1.4579429440452776 0.6684066550326745
0.444 -1.4589357763594666 0.6701805172516111
0.4441 -1.4599233418474646 0.6719338317884076
0.4442 -1.4609056166226484 0.6736667163931055
0.4443 -1.4618825792744201 0.6753792960387875
0.4444 -1.4628542108187217 0.6770717026037513
0.4445 -1.4638204946452407 0.6787440745509375
0.4446 -1.4647814164615258 0.680396556605422
0.4447 -1.4657369642342275 0.6820292994307571
0.4448 -1.4666871281276814 0.6836424593049178
0.4449 -1.4676319004400573 0.6852361977965904
0.445 -1.4685712755372973 0.6868106814425032
